mMyoDau2.hap1.2	GCA_963259705.2		Myotis daubentonii								Chromosome	2025-04-09	CAUJLG02	175
SNNU_Nfu_v1	GCA_047571435.1		Neodon fuscus					SNNU	male		Chromosome	2025-02-10	JBIEOQ01	338
mMolMol1.pri	GCA_014108415.2		Molossus molossus					mMolMol1	male		Chromosome	2026-01-22	JACASF02	45
mCorTow1.1.hap2	GCA_026230045.2		Corynorhinus townsendii					COTO_CA2020_CCGP	male		Chromosome	2025-12-17	JAPDVU02	165
mPhoSin1.pri	GCA_008692025.1	GCF_008692025.1	Phocoena sinus					mPhoSin1	female		Chromosome	2019-09-26	VOSU01	64
mEreDor1.pri	GCA_028451465.1		Erethizon dorsatum					mEreDor1	male	GCA_028451465.1-GB_2025_12_01	Chromosome	2023-02-06	JAQMCO01	115
ASM2149846v1	GCA_021498465.1		Hylobates pileatus					KIZ-2021_10	male		Chromosome	2022-01-19	JAKFGR01	743
mPipKuh1.pri	GCA_014108245.2		Pipistrellus kuhlii					mPipKuh1	male		Chromosome	2025-12-17	JACAGB02	81
mTamTet1.pri	GCA_023851605.1	GCF_023851605.1	Tamandua tetradactyla					mTamTet1	male		Chromosome	2022-06-22	JAMSGI01	200
mLynCan4.pri.v2	GCA_007474595.2	GCF_007474595.2	Lynx canadensis					LIC74	male		Chromosome	2020-07-14	VHLE02	54
MCyc01	GCA_026956025.1		Macaca cyclopis					10D7	female		Chromosome	2022-12-19	JAHZQV01	119
mCalLat2.hap1	GCA_048772815.1	GCF_048772815.1	Callospermophilus lateralis					mCalLat2	male	GCA_048772815.1-GB_2025_10_14	Chromosome	2025-03-21	JBMETG01	8087
BCGSAC_Cfer_1.0	GCA_009834535.1	GCF_009834535.1	Camelus ferus					YT-003-E	male		Chromosome	2020-01-08	VSZR01	2042
mApoSyl1.1	GCA_947179515.1	GCF_947179515.1	Apodemus sylvaticus								Chromosome	2022-10-28	CAMXCG01	497
mHalGry1.hap1.1	GCA_964656455.1	GCF_964656455.1	Halichoerus grypus								Chromosome	2025-01-02	CAZZRU01	170
mGloMel1.2	GCA_963455315.2	GCF_963455315.2	Globicephala melas								Chromosome	2024-09-07	CAUOHG02	992
mMesBid2.hap1.1	GCA_964165515.1	GCF_964165515.1	Mesoplodon bidens								Chromosome	2024-06-06	CAXLBW01	1601
mPerGun1.2_20251003	GCA_056321495.1		Perameles gunnii					EBB01	female		Chromosome	2026-03-25	JBWDPJ01	1462
mBalBor1.hap1.1	GCA_965194805.1	GCF_965194805.1	Balaenoptera borealis								Chromosome	2025-03-10	CBDAFA01	2571
mMusAve1.1	GCA_963383645.1	GCF_963383645.1	Muscardinus avellanarius								Chromosome	2023-08-26	CAUJNS01	212
mOncTor1.1	GCA_903995425.1	GCF_903995425.1	Onychomys torridus								Chromosome	2020-08-21	CAJFAA01	2949
mMicMin1.1	GCA_963924665.1	GCF_963924665.1	Micromys minutus								Chromosome	2024-01-29	CAWUQU01	893
mMarMar1.1	GCA_963455335.1	GCF_963455335.1	Martes martes								Chromosome	2023-09-20	CAUOHJ01	476
bilby.v1.9.chrom.fasta	GCA_037893015.1	GCF_037893015.1	Macrotis lagotis					mMagLag1	female		Chromosome	2024-04-04	JAZEUY01	608
mzib.min_150.pseudohap2.1_HiC.purged	GCA_040938815.1		Martes zibellina		10xmzib				female		Chromosome	2024-07-30	JBEHDY01	18010
UCB_Mmun_1.0	GCA_008782695.1		Muntiacus muntjak					UTSW_UCB_Mm	female	Annotation submitted by University of California, Berkeley	Chromosome	2019-10-07	VCEA01	25651
PAHARI_EIJ_v1.1	GCA_900095145.2	GCF_900095145.1	Mus pahari						female		Chromosome	2017-04-28	FMBV02	2581
mRucEld1.hap2	GCA_054824845.1		Rucervus eldii thamin					mRucEld1	female		Chromosome	2026-01-29	JBTVSE01	902
TAMU_Opar_alb_1.0	GCA_058742865.1		Leopardus pardalis albescens					LAO03M	male		Chromosome	2026-06-30	JBWGWQ01	108
TAMU_L.serval_SxD256_v1.0.pat	GCA_056512435.1		Leptailurus serval					LseSxD256	female		Chromosome	2026-04-01	JBNJOB01	113
mRhyNas2.hap2	GCA_037038555.1		Rhynchonycteris naso					mRhyNas2	male		Chromosome	2024-03-06	JBAKBJ01	38
serow.2	GCA_032405125.2	GCF_032405125.1	Capricornis sumatraensis					serow.1	pooled male and female		Chromosome	2024-03-13	JAXIOT01	158
mAnoDer1.hap1	GCA_058744715.1		Anomalurus derbianus					mAnoDer1	female		Chromosome	2026-07-02	JBZXKD01	223
mMyoVel1.0	GCA_056320415.1		Myotis velifer					LE001	male		Chromosome	2026-03-25	JBPVWJ01	156
mCapNub1.hap1	GCA_054855995.1		Capra nubiana					mCapNub1	male		Chromosome	2026-01-30	JBTVNK01	226
FelChav1.0	GCA_019924945.1		Felis chaus					Fch-1a	male		Chromosome	2021-09-14	JAGKTF01	52
OSU_ERuf_1	GCA_041146395.1	GCF_041146395.1	Eulemur rufifrons					Redbay	female		Chromosome	2024-08-16	JBFNAD01	647
mNotTyp1.pri	GCA_048126345.2		Notoryctes typhlops				Waite Creek area	ABTC07570	female		Chromosome	2026-01-23	JBLRMK02	688
mRouMad1.hap2	GCA_059802175.1		Rousettus madagascariensis					mRouMad1	male		Chromosome	2026-08-04	JCASON01	65
ASM4182541v1	GCA_041825415.1		Rhinolophus rex					M181101	male		Chromosome	2024-09-09	JBGVUD01	149
mMolNig1.hap1	GCA_039880945.1		Molossus nigricans					mMolNig1	male	GCA_039880945.1-GB_2025_09_03	Chromosome	2024-05-29	JBDPII01	365
mMolAlv2.hap2	GCA_037176705.1		Molossus alvarezi					mMolAlv2	female		Chromosome	2024-03-15	JBAWUJ01	287
mCynVol1.pri	GCA_027409185.1	GCF_027409185.1	Cynocephalus volans					mCynVol1	male		Chromosome	2022-12-28	JAPWCP01	130
mPepEle1.hap2	GCA_051427955.1		Peponocephala electra					mPepEle1	male		Chromosome	2025-07-21	JBPPFU01	167
mMarFoi2.1	GCA_964304585.1		Martes foina								Chromosome	2024-11-06	CAYAQN01	22
TBG_Okapi_asm_v1	GCA_024291935.2		Okapia johnstoni					TBG_1119_Moyo	male		Chromosome	2022-07-16	JAGTYA01	3653
NENU_Navi_2.0	GCA_036971965.2		Nyctalus aviator					NycAvi_Female_1.0	female		Chromosome	2024-05-31	JAPZQD02	195
mTreOrn2.0.pri	GCA_054642835.1		Tremarctos ornatus					KB8897	male		Chromosome	2026-01-21	JBTVSB01	257
mArtLit1.hap2	GCA_038363175.3		Artibeus lituratus					mArtLit1	male		Chromosome	2025-04-29	JBAWUR03	312
mPseCra1.hap1	GCA_039906515.1	GCF_039906515.1	Pseudorca crassidens					mPseCra1	male		Chromosome	2024-05-31	JBDMAU01	438
mLasEga1.hap2	GCA_058972195.1		Lasiurus ega					mLasEga1	male		Chromosome	2026-07-06	JBZXKO01	591
CapIbe1.0	GCA_054642885.1		Capra ibex					Odissea	female	Annotation submitted by Istituto Italiano di Tecnologia	Chromosome	2026-01-07	JBIMMJ01	1037
CXZ	GCA_036325905.1		Lepus oiostolus				The Qinghai-Tibet Plateau	SH-2023			Chromosome	2024-02-05	JAWMBE01	112
ASM4488510v2	GCA_044885105.2		Pipistrellus abramus					XJ-2024a	male		Chromosome	2026-01-29	JBINKG02	48
BalEdn.hic.v1	GCA_052818205.1		Balaenoptera edeni					HK-072023	male		Chromosome	2025-09-24	JBDJPH01	128
VMU_Caureus_v.1.0	GCA_053574225.1	GCF_053574225.1	Canis aureus					CA01	male		Chromosome	2025-11-21	JBPVXR01	306
mPipPyg2.hap1.2	GCA_949987585.2		Pipistrellus pygmaeus								Chromosome	2025-04-09	CATLKC02	327
mLeoRos1.hap1	GCA_054824895.1		Leontopithecus rosalia					mLeoRos1	male		Chromosome	2026-01-29	JBTBFD01	429
mTadTen1.hap1.1	GCA_976988885.1		Tadarida teniotis								Chromosome	2025-11-08	CDRKIM01	640
ASM2450048v1	GCA_024500485.1		Vulpes ferrilata					lyu1992	male		Chromosome	2022-08-01	JAJBZS01	234
AdamAnt_v2	GCA_016432865.2	GCF_016432865.1	Antechinus flavipes				Samford, QLD, Australia	AdamAnt	male		Chromosome	2021-01-06	JADWMD01	485
mVesMur1.hap1.2	GCA_963924515.2		Vespertilio murinus								Chromosome	2025-04-09	CAWUQJ02	267
mMesDen1 primary haplotype	GCA_025265405.1	GCF_025265405.1	Mesoplodon densirostris					mMesDen1	male		Chromosome	2022-09-19	JANXIL01	73
mCenSen1.hap1	GCA_058972505.1		Centurio senex					mCenSen1	female		Chromosome	2026-07-06	JBZXKZ01	811
mMyoNat1.hap1.2	GCA_964212035.2	GCF_964212035.1	Myotis nattereri								Chromosome	2025-03-28	CAXOTG02	211
ASM5586095v1	GCA_055860955.1		Tylonycteris robustula					YYR-2026a			Chromosome	2026-03-13	JBVVKR01	64
zhanglab2022	GCA_030463245.1		Vulpes corsac					zsh2022	male		Chromosome	2023-07-18	JAOVTI01	202
mTenEca1.hap1	GCA_050624435.1	GCF_050624435.1	Tenrec ecaudatus					mTenEca1	male		Chromosome	2025-05-30	JBNYUK01	2180
mCteGun2.hap1	GCA_048771875.1		Ctenodactylus gundi					mCteGun2	female	GCA_048771875.1-GB_2025_08_12	Chromosome	2025-03-21	JBMERT01	535
mBalRic1.hap2	GCA_028023285.1	GCF_028023285.1	Balaenoptera ricei					mBalRic1	female		Chromosome	2023-01-30	JAQMGZ01	774
mApoAgr2.1	GCA_964023405.1		Apodemus agrarius								Chromosome	2024-04-12	CAXIEO01	60
mSylFlo1.10	GCA_949820135.1		Sylvilagus floridanus								Chromosome	2023-04-19	CATKVR01	99
ASM4388054v1	GCA_043880545.1		Rhinopoma microphyllum					20210906_DDa	male	GCA_043880545.1-GB_2025_10_13	Chromosome	2024-10-28	JARUKN01	106
SNNU_BFC_1	GCA_032458615.1		Felis nigripes					JY-2023a	female		Chromosome	2023-10-11	JAVSGG01	357
mChiNiv1.1	GCA_950005125.1	GCF_950005125.1	Chionomys nivalis								Chromosome	2023-05-01	CATLKQ01	160
NW_LepCap_1.0	GCA_042027585.1		Lepus capensis	Cape hare				XD-2024	male		Chromosome	2024-09-19	JBHEQN01	924
mMyoMys1.hap1.2	GCA_964094495.3		Myotis mystacinus								Chromosome	2025-10-26	CAXKYI03	240
ASM4388042v1	GCA_043880425.1		Rhinolophus yonghoiseni				Malaysia	20210929_DDd	female	GCA_043880425.1-GB_2025_11_02	Chromosome	2024-10-28	JARCGW01	1485
mTriInu1 haplotype 2	GCA_046562895.1		Trichechus inunguis					mTriInu1	male	GCA_046562895.1-GB_2025_09_06	Chromosome	2025-01-08	JBKGUF01	401
ASM4388059v1	GCA_043880595.1		Megaderma spasma				Vietnam	20211001_DDb	male	GCA_043880595.1-GB_2025_12_03	Chromosome	2024-10-28	JAREJN01	418
mSacBil1_pri_phased_curated	GCA_036850765.1	GCF_036850765.1	Saccopteryx bilineata					mSacBil1	male		Chromosome	2024-02-26	JAWMAK01	256
ASM2389825v1	GCA_023898255.1		Nycticebus bengalensis					KIZ-2021_18			Chromosome	2022-06-27	JAKFHK01	3383
mSacLep1_pri_phased_curated	GCA_036850995.1	GCF_036850995.1	Saccopteryx leptura					mSacLep1	male		Chromosome	2024-02-26	JAVMPD01	167
mPipNat.pri	GCA_963693515.1		Pipistrellus nathusii							Annotation submitted by Leibniz Institute for Zoo and Wildlife Research	Chromosome	2024-02-07	CAVNZX01	153
PleCup_hybrid	GCA_040437455.1		Plecturocebus cupreus					I1	male	Annotation submitted by Arizona State University	Chromosome	2024-07-02	JBDJOS01	1288
ASM4388028v1	GCA_043880285.1		Doryrhina cyclops				Cote d'Ivoire	20210929_DDa	female	GCA_043880285.1-GB_2025_12_03	Chromosome	2024-10-28	JARCLX01	65
UniMelb_DasViv_v1.0	GCA_020854095.1		Dasyurus viverrinus					TARZ-13805.1	female		Chromosome	2021-11-12	JAJAFV01	76
ASM4372814v1	GCA_043728145.1		Rhinolophus trifoliatus				Malaysia		male	GCA_043728145.1-GB_2025_10_26	Chromosome	2024-10-24	JARDWN01	125
ROS_Pafr_v1	GCA_016906955.1	GCF_016906955.1	Phacochoerus africanus					WHEZ1	female		Chromosome	2021-02-19	JACMRZ01	194
mTupTan1.pri	GCA_026018925.2		Tupaia tana					BS70		GCA_026018925.2-GB_2026_01_09	Chromosome	2025-12-17	JAKSZU02	1209
mArvAmp1.2	GCA_903992535.2	GCF_903992535.2	Arvicola amphibius								Chromosome	2021-05-15	CAJEUG02	215
mSunEtr1.pri.cur	GCA_024139225.1	GCF_024139225.1	Suncus etruscus					mSunEtr1	male		Chromosome	2022-07-06	JAMYDX01	147
mAcoRus1.1	GCA_903995435.1	GCF_903995435.1	Acomys russatus								Chromosome	2020-08-21	CAJFAB01	623
mSteCoe1.1	GCA_951394435.1	GCF_951394435.1	Stenella coeruleoalba								Chromosome	2023-06-16	CATOBZ01	637
mSpeCit3.1	GCA_964194105.1	GCF_964194105.1	Spermophilus citellus								Chromosome	2024-06-28	CAXMLD01	497
mTalEur1.hap1.1	GCA_964194135.1	GCF_964194135.1	Talpa europaea								Chromosome	2024-06-28	CAXMLJ01	463
mLagAlb1.1	GCA_949774975.1	GCF_949774975.1	Lagenorhynchus albirostris								Chromosome	2023-04-08	CATKRZ01	409
mMesMir1.hap1.2	GCA_964341445.2		Mesoplodon mirus								Chromosome	2026-07-06	CAYFDW02	2364
mHypAmp2.1	GCA_949752795.1	GCF_949752795.1	Hyperoodon ampullatus								Chromosome	2023-04-08	CATKHW01	756
mPleAur1.1	GCA_963455305.1	GCF_963455305.1	Plecotus auritus								Chromosome	2023-09-20	CAUOHF01	64
mRhiHip2.hap1.1	GCA_964194185.1	GCF_964194185.1	Rhinolophus hipposideros								Chromosome	2024-06-28	CAXMLL01	722
PerEre_H2_v1	GCA_949786415.1	GCF_949786415.1	Peromyscus eremicus								Chromosome	2023-04-08	CATKUO01	4296
Obeecheyi_v1	GCA_051821045.1		Otospermophilus beecheyi		wild		Berkeley		female		Chromosome	2025-08-05	JBLFFD01	1383
CEY_v1	GCA_010411085.1		Cervus hanglu yarkandensis					CEY-2017	male	Annotation submitted by Institute of Special Wild Economic Animals and Plants, Chinese Academy of Agricultural Sciences	Chromosome	2020-02-12	WMHW01	17927
ASM220157v2	GCA_002201575.2	GCF_002201575.2	Neomonachus schauinslandi						male		Chromosome	2021-10-20	NINY02	8094
Cryptoprocta_ferox_HiC	GCA_028646485.1		Cryptoprocta ferox					Sample0336	male		Chromosome	2023-02-16	JAQQST01	185515
Rhinoceros_unicornis_HiC	GCA_028646465.1		Rhinoceros unicornis					Sample0755	male		Chromosome	2023-02-16	JAQQSS01	273665
ASM277652v5	GCA_002776525.5	GCF_002776525.5	Piliocolobus tephrosceles					RC106	male		Chromosome	2019-12-12	PDMG03	32287
Chrysocyon_brachyurus_HiC	GCA_028533335.1		Chrysocyon brachyurus					Sample0146	male		Chromosome	2023-02-09	JAQIGB01	120371
Helarctos_malayanus_HiC	GCA_028533245.1		Helarctos malayanus					Sample0289	male		Chromosome	2023-02-09	JAPYYF01	726300
Steno_bredanensis_HiC	GCA_028646385.1		Steno bredanensis					Sample2567	male		Chromosome	2023-02-16	JAQQSN01	221678
ASM5417740v2	GCA_054177405.2	GCF_054177405.1	Leptonychotes weddellii								Chromosome	2025-12-24	JBLRMC01	396180
Varecia_variegata_HiC	GCA_028533085.1		Varecia variegata					Sample0354	female		Chromosome	2023-02-10	JAQIFY01	984208
Cpen_1.0	GCA_046862485.1		Callithrix penicillata					BDCRC01	female		Chromosome	2025-01-22	JBKIDM01	12090
UCSF_Mcou_1	GCA_008632895.1	GCF_008632895.1	Mastomys coucha					ucsf_1	male		Chromosome	2019-09-24	VSBT01	27
PSIB_hic	GCA_028975605.1		Pusa sibirica		PUSI1m				male		Chromosome	2023-03-08	JAQFWT01	49645
ASM4374857v1	GCA_043748575.1		Rhinolophus perniger lanosus					20210929_DDc	male	GCA_043748575.1-GB_2025_11_02	Chromosome	2024-10-24	JARWAW01	65
mZapHud2.hap2	GCA_057945955.1		Zapus hudsonius luteus					mZapHud2	male		Chromosome	2026-06-04	JBYDFH01	262
mLagAcu1.hap1.1	GCA_964270905.1	GCF_964270905.1	Leucopleurus acutus								Chromosome	2024-09-29	CAXWTB01	898
mEptNil1.1	GCA_951640355.1	GCF_951640355.1	Cnephaeus nilssonii								Chromosome	2023-05-18	CATOCV01	206
mDerPha1.hap2	GCA_051107595.1		Dermanura phaeotis					mDerPha1	male		Chromosome	2025-06-26	JBPCCN01	102
mMyoEvo1.0	GCA_056320405.1		Myotis evotis					MEvo1			Chromosome	2026-03-25	JBPVWL01	117
mMyoVol1.0	GCA_056320705.1		Myotis volans					B2S1-22	male		Chromosome	2026-03-25	JBPVWN01	78
mMyoCai1.0	GCA_056320955.1		Myotis californicus					W8-MyCa	female		Chromosome	2026-03-25	JBPVWP01	84
mMyoThy1.0	GCA_056320715.1		Myotis thysanodes					MThy1	male		Chromosome	2026-03-25	JBPVWK01	75
mMonMoa1.1	GCA_976986665.1		Monachus monachus								Chromosome	2025-11-08	CDRKBZ01	275
mMyoOcc1.0	GCA_056320795.1		Myotis occultus					B2S1-25	male		Chromosome	2026-03-25	JBPVWM01	69
mGarKee1.hap2	GCA_050655445.1		Gardnerycteris keenani					mGarKee1	male		Chromosome	2025-06-02	JBOKGI01	83
mMyoAui1.0	GCA_056320785.1		Myotis auriculus					B2S1-17	male		Chromosome	2026-03-25	JBPVWO01	136
mGloMut1.hap1	GCA_039655065.1		Glossophaga mutica					mGloMut1	female	GCA_039655065.1-GB_2025_08_29	Chromosome	2024-05-17	JBCAQL01	81
mEidDup1.hap2	GCA_059749105.1		Eidolon dupreanum					mEidDup1	female		Chromosome	2026-08-03	JCBABP01	54
mArtInt1.hap2	GCA_038363225.1		Artibeus intermedius					mArtInt1	male		Chromosome	2024-04-22	JBAWUT01	187
mRhiCli1.hap1	GCA_054645015.1		Rhinolophus clivosus					mRhiCli1	male		Chromosome	2026-01-22	JBTNEC01	270
ARS_Pied_mat1.0	GCA_946052875.1		Bos gaurus x Bos taurus								Chromosome	2022-09-11	CAMGDQ01	996
mEumNan1.hap1	GCA_058972175.1		Eumops nanus					mEumNan1	female		Chromosome	2026-07-06	JBZXKL01	158
mCepZeb1.hap1	GCA_054099735.1		Cephalophula zebra					mCepZeb1	female		Chromosome	2025-12-18	JBSLPA01	598
mCarSow1.hap1	GCA_051307085.1		Carollia sowelli					mCarSow1	female		Chromosome	2025-07-14	JBOBQR01	508
mPerGos1.hap1	GCA_057877385.1		Peromyscus gossypinus allapaticola					mPerGos1	male		Chromosome	2026-06-03	JBXXQC01	463
mEptFur1.hap2	GCA_054644445.1		Neoeptesicus furinalis					mEptFur1	female		Chromosome	2026-01-22	JBRANB01	86
mMyoTri1.hap1	GCA_054824995.1		Myotis tricolor					mMyoTri1	male		Chromosome	2026-01-29	JBTBEZ01	188
mMyoPil1.hap1	GCA_057888715.1		Myotis pilosatibialis					mMyoPil1	female		Chromosome	2026-06-03	JBVAYK01	115
mMicMic1.hap2	GCA_051107335.1		Micronycteris microtis					mMicMic1	male		Chromosome	2025-06-26	JBPFCS01	158
mRhiDar1.hap1	GCA_057427945.1		Rhinolophus darlingi					mRhiDar1	male		Chromosome	2026-05-11	JBXXPU01	222
mLepCas1.Hap1.1	GCA_978442995.1		Lepus castroviejoi								Chromosome	2026-02-10	CDZNTQ01	212
mMyoNes1.hap2	GCA_054855975.1		Myotis nesopolus					mMyoNes1	male		Chromosome	2026-01-30	JBTVNJ01	150
mMyoSod1.hap1	GCA_057945255.1		Myotis sodalis					mMyoSod1	male		Chromosome	2026-06-04	JBXADV01	43
mLopEvo1.hap1	GCA_051307075.1		Lophostoma evote					mLopEvo1	male		Chromosome	2025-07-14	JBOBQC01	311
mPhs449_Pusa_saimensis_1	GCA_059488705.1		Pusa saimensis					Tuukka			Chromosome	2026-07-16	JBXAED01	251
mStuPar1.hap2	GCA_054855695.1		Sturnira parvidens					mStuPar1	male		Chromosome	2026-01-30	JBRFIH01	703
mPlaHel1.hap1	GCA_051107505.1		Platyrrhinus helleri					mPlaHel1	male		Chromosome	2025-06-26	JBPCCK01	364
mPipHan1.5	GCA_964339955.5	GCF_964339955.1	Pipistrellus hanaki								Chromosome	2025-07-07	CAYEYA05	140
mMyoEma1.hap1.2	GCA_965115925.2		Myotis emarginatus								Chromosome	2025-04-14	CBCPEJ02	305
mPteRuf1.hap2	GCA_056363655.1		Pteropus rufus					mPteRuf1	female		Chromosome	2026-03-27	JBWDIR01	91
mEptChi1.hap1	GCA_054100705.1		Neoeptesicus chiriquinus					mEptChi1	male		Chromosome	2025-12-18	JBSIDG01	132
mMyoRut1_p1.0	GCA_040207285.2		Clethrionomys rutilus					NRedBackedVole01	male		Chromosome	2025-02-12	JBCDMM02	83
mRhiBla1.hap2	GCA_057428315.1		Rhinolophus blasii					mRhiBla1	male		Chromosome	2026-05-11	JBXXPX01	150
Eruf_1.0	GCA_057930555.1		Eospalax rufescens					ML-2024b	male		Chromosome	2026-06-04	JBLNKN01	2974
ASM4919083v1	GCA_049190835.1		Myospalax aspalax				China's Inner Mongolia autonomous region population	NW-2023a	male		Chromosome	2025-03-31	JAVSBZ01	547
mRhiCys1.hap1	GCA_055761895.1		Rhinopoma cystops					mRhiCys1	male		Chromosome	2026-03-10	JBVQSX01	479
mAcoMin1.4	GCA_964271855.5	GCF_964271855.1	Acomys minous								Chromosome	2025-07-07	CAXWVK05	111
mNeoFlo1.hap1	GCA_050000055.1		Neotoma floridana					mNeoFlo1	male		Chromosome	2025-04-29	JBNBAX01	1381
OncAre_H1_v1	GCA_949786405.1		Onychomys arenicola								Chromosome	2023-04-08	CATKUM01	601
mNycLei1.hap1.2	GCA_964264875.2		Nyctalus leisleri								Chromosome	2025-04-03	CAXWAE02	584
mOliNig2.hap1	GCA_057876635.1		Oligoryzomys nigripes					mOliNig2	female		Chromosome	2026-06-03	JBYHCR01	130
ASM2027666v1	GCA_020276665.1		Muntiacus crinifrons					NWPU-IOZ-01	female		Chromosome	2021-10-05	JAGTXS01	836
DKFZ_Fans_1.0	GCA_053478225.1		Fukomys anselli					934000011235352li	male		Chromosome	2025-11-14	JBPETH01	412
WHU_Pdav_v1	GCA_058219175.1		Pteronotus davyi					M-278415	female		Chromosome	2026-06-16	JBBMOH01	209
ASM2306576v1	GCA_023065765.1		Hexaprotodon liberiensis					ZL_2021b	male		Chromosome	2022-04-22	JAKVTR01	99
Mpsi_1.0	GCA_057930495.1		Myospalax psilurus					ML-2024d	male		Chromosome	2026-06-04	JBLNKL01	2557
OncLeu_H2_v1	GCA_949786385.1		Onychomys leucogaster								Chromosome	2023-04-08	CATKUP01	1053
ASM3024704v1	GCA_030247045.1		Colobus guereza					XZ-2021d	male		Chromosome	2023-06-12	DAKLCV01	2570
mRhyPet1.hap2	GCA_043290065.1		Rhynchocyon petersi					mRhyPet1	male		Chromosome	2024-10-17	JBHNZO01	314
mBabCel1.hap1	GCA_057927545.1		Babyrousa celebensis					mBabCel1	male		Chromosome	2026-06-03	JBXADS01	2201
mLesInc1.hap1	GCA_054644205.1		Lestoros inca					mLesInc1	male		Chromosome	2026-01-22	JBTMPH01	187
ASM1759144v1	GCA_017591445.1		Giraffa camelopardalis rothschildi						male		Chromosome	2021-03-30	JABCKX01	2096
ASM2149847v1	GCA_021498475.1		Saguinus midas					KIZ-2021_24	male		Chromosome	2022-01-19	JAKFGQ01	1785
mSicTri.1	GCA_982266845.1		Sicista trizona								Chromosome	2026-03-14	CEVFMK01	161
Sgui2.0	GCA_060252115.1		Sotalia guianensis				Colombia	MN-2026a	male		Chromosome	2026-07-28	JBWYRC01	537
mBraTor.pri	GCA_963992745.1		Bradypus torquatus								Chromosome	2024-12-06	CAXDVJ01	2915
ASM4819727v1	GCA_048197275.1		Mustela strigidorsa		MSTR1m		Vietnam		male		Chromosome	2025-02-28	JBGGWQ01	263084
Unicamp_Sflu_1.0	GCA_059578065.1		Sotalia fluviatilis				Amazon River basin	MN-2026a			Chromosome	2026-07-22	JBUAZG01	4347
Miopithecus_talapoin_HiC	GCA_028551445.1		Miopithecus talapoin					Sample4097	male		Chromosome	2023-02-09	JAPYXX01	651021
AgileGrace	GCA_016433145.1	GCF_016433145.1	Gracilinanus agilis					LMUSP501	male		Chromosome	2021-01-06	JADWME01	60713
Potos_flavus_HiC	GCA_028534135.1		Potos flavus					Darwin	male		Chromosome	2023-02-09	JAPYYM01	841001
Nasua_narica_HiC	GCA_028533885.1		Nasua narica					Pearl	female		Chromosome	2023-02-09	JAPYYJ01	1091317
Arctocephalus_townsendi_HiC	GCA_028646355.1		Arctocephalus townsendi					Sample3856	male		Chromosome	2023-02-16	JAQQSM01	238431
Sylvilagus_bachmani_HiC	GCA_015711505.1		Sylvilagus bachmani					Sample2420	female		Chromosome	2020-12-04	JADBBT01	524010
Xerus_rutilus_HiC	GCA_028644305.1		Xerus rutilus					Sample2593	male		Chromosome	2023-02-16	JAQQSJ01	1123228
Lagorchestes_hirsutus_HiC	GCA_028533205.1		Lagorchestes hirsutus					LH01	male		Chromosome	2023-02-09	JAPYYB01	569642
Uromys_caudimaculatus_HiC	GCA_028551405.1		Uromys caudimaculatus					Sample2588	female		Chromosome	2023-02-09	JAPYYD01	559416
Pachyuromys_duprasi_HiC	GCA_028658305.1		Pachyuromys duprasi					Sample0678	female		Chromosome	2023-02-17	JAQQSO01	502065
Potorous_gilbertii_HiC	GCA_028658325.1		Potorous gilbertii					Sample3880	male		Chromosome	2023-02-17	JAQQSK01	1148168
mg-2k	GCA_028627215.1		Macropus giganteus					Sample1143	male		Chromosome	2023-02-16	JAQQTA01	1012328
Eulemur_mongoz_HiC	GCA_028534055.1		Eulemur mongoz					Sample1262	male		Chromosome	2023-02-09	JAPYYL01	1055658
Coendou_prehensilis_HiC	GCA_028534165.1		Coendou prehensilis					Bobby Sue	female		Chromosome	2023-02-09	JAPYYN01	1753065
mf-2k	GCA_028583105.1		Macropus fuliginosus					Sample1290	female		Chromosome	2023-02-10	JAQMYV01	1417799
Cercopithecus_mitis_HiC	GCA_028627265.1		Cercopithecus mitis					Sample3913	female		Chromosome	2023-02-16	JAQQSH01	1396160
pg-2k	GCA_028646595.1		Phalanger gymnotis					Sample0438	male		Chromosome	2023-02-16	JAQQSZ01	1142900
Pseudochirops_cupreus_HiC	GCA_028627135.1		Pseudochirops cupreus					Sample1791			Chromosome	2023-02-16	JAQQSU01	1056511
Pseudochirops_corinnae_HiC	GCA_028646515.1		Pseudochirops corinnae					Sample1771			Chromosome	2023-02-16	JAQQSV01	551799
mAcoPer2_REL_1905	GCA_907169655.1		Acomys percivali								Chromosome	2021-07-06	CAJRSG01	22442
Pseudocheirus_occidentalis_HiC	GCA_028646575.1		Pseudocheirus occidentalis					Sample1780			Chromosome	2023-02-16	JAQQSW01	917762
NSME_pig_1.2	GCA_006511355.2		Sus scrofa scrofa	NS					male		Chromosome	2021-04-09		20
HU_Pman_SW_mat_3.1	GCA_049852335.1		Peromyscus maniculatus rubidus					BKxSW_F1_SW_parent	female		Chromosome	2025-04-22	JBMNXQ01	24
HU_Pman_BK_pat_3.1	GCA_049852355.1		Peromyscus maniculatus gambelii					BKxSW_F1_BK_parent	male		Chromosome	2025-04-22	JBMNXP01	24
T2T-mGirTip1v1.2.alt	GCA_054371575.1		Giraffa tippelskirchi					mGirTip1	male		Chromosome	2026-01-06	JBRKMD01	14
PWK_PhJ_v3	GCA_921998335.2		Mus musculus musculus								Chromosome	2022-07-01	CAKLHR02	207
JF1_MsJ_v3	GCA_921999095.2		Mus musculus molossinus								Chromosome	2022-07-01	CAKLHU02	1397
